order_id,order_date,product_id,product_title,category,price,quantity,country,rating
ORD1286,2025-09-01T19:15:11.377078,P6940,Kindle,Electronics,86.12,2,BR,1.8
ORD1287,2025-10-30T19:15:11.377078,P6623,Lamp,Home,75.59,3,JP,2.4
ORD1288,2025-08-14T19:15:11.377078,P6587,Echo Dot,Electronics,125.59,2,JP,2.5
ORD1289,2025-06-29T19:15:11.377078,P6547,Board Game,Toys,26.81,2,CA,3.6
ORD1290,2025-07-08T19:15:11.377078,P7907,Board Game,Toys,47.49,4,BR,1.7
ORD1291,2025-06-16T19:15:11.377078,P6299,Sunscreen,Beauty,12.42,4,DE,3.1
ORD1292,2025-11-23T19:15:11.377078,P1890,Kindle,Electronics,72.2,2,DE,2.9
ORD1293,2025-09-11T19:15:11.377078,P3164,Jeans,Clothing,38.21,3,GB,3.6
ORD1294,2025-08-20T19:15:11.377078,P5448,Vacuum,Home,77.52,1,JP,2.9
ORD1295,2025-09-21T19:15:11.377078,P7727,Moisturizer,Beauty,41.2,3,IN,2.7
ORD1296,2025-09-18T19:15:11.377078,P3714,Data Science,Books,76.99,4,CA,3.7
ORD1297,2025-08-02T19:15:11.377078,P6391,Sunscreen,Beauty,16.51,3,DE,4.2
ORD1298,2025-08-18T19:15:11.377078,P5791,Data Science,Books,5.27,2,GB,4.0
ORD1299,2025-09-17T19:15:11.377078,P2020,Python 101,Books,53.5,2,BR,4.6
ORD1300,2025-11-16T19:15:11.377078,P8221,Moisturizer,Beauty,72.92,1,GB,1.8
ORD1301,2025-11-02T19:15:11.377078,P7548,Python 101,Books,42.27,1,IN,3.8
ORD1302,2025-08-22T19:15:11.377078,P8219,T-Shirt,Clothing,48.56,4,GB,2.1
ORD1303,2025-09-04T19:15:11.377078,P8462,Lego,Toys,30.55,3,BR,1.3
ORD1304,2025-10-09T19:15:11.377078,P1980,Data Science,Books,37.46,3,IN,2.8
ORD1305,2025-07-31T19:15:11.377078,P2634,Novel,Books,18.51,2,GB,2.9
ORD1306,2025-10-10T19:15:11.377078,P2572,Data Science,Books,13.14,4,CA,2.1
ORD1307,2025-07-21T19:15:11.377078,P8743,Python 101,Books,41.96,3,CA,1.9
ORD1308,2025-08-25T19:15:11.377078,P6655,Lamp,Home,16.7,2,BR,4.5
ORD1309,2025-11-04T19:15:11.377078,P8490,Lamp,Home,25.99,2,JP,4.2
ORD1310,2025-05-30T19:15:11.377078,P6225,Data Science,Books,54.97,3,DE,3.0
ORD1311,2025-09-04T19:15:11.377078,P6782,Data Science,Books,37.19,4,IN,1.4
ORD1312,2025-10-27T19:15:11.377078,P7934,Moisturizer,Beauty,45.98,1,JP,4.5
ORD1313,2025-08-08T19:15:11.377078,P7740,USB-C Cable,Electronics,97.8,1,CA,3.4
ORD1314,2025-09-05T19:15:11.377078,P6530,Lamp,Home,6.61,4,CA,1.7
ORD1315,2025-11-14T19:15:11.377078,P7889,Lego,Toys,16.51,3,DE,4.3
ORD1316,2025-06-28T19:15:11.377078,P3030,Kindle,Electronics,66.43,3,IN,2.1
ORD1317,2025-09-26T19:15:11.377078,P9991,Sneakers,Clothing,33.8,2,IN,1.9
ORD1318,2025-07-14T19:15:11.377078,P1048,T-Shirt,Clothing,7.73,3,DE,2.7
ORD1319,2025-10-13T19:15:11.377078,P6208,Moisturizer,Beauty,26.6,3,DE,4.3
ORD1320,2025-09-07T19:15:11.377078,P4271,T-Shirt,Clothing,31.59,3,JP,1.2
ORD1321,2025-10-20T19:15:11.377078,P7907,Lego,Toys,27.94,3,US,2.6
ORD1322,2025-06-30T19:15:11.377078,P2555,Novel,Books,17.89,1,GB,2.6
ORD1323,2025-09-20T19:15:11.377078,P7646,Data Science,Books,2.8,3,BR,4.9
ORD1324,2025-11-10T19:15:11.377078,P1643,Fire TV Stick,Electronics,87.42,1,GB,3.9
ORD1325,2025-08-20T19:15:11.377078,P2178,USB-C Cable,Electronics,103.65,2,GB,1.7
ORD1326,2025-10-18T19:15:11.377078,P2905,Data Science,Books,41.16,1,JP,4.2
ORD1327,2025-07-12T19:15:11.377078,P3480,Vacuum,Home,25.95,1,GB,4.8
ORD1328,2025-10-27T19:15:11.377078,P6687,Air Fryer,Home,89.28,2,DE,1.1
ORD1329,2025-10-15T19:15:11.377078,P2446,Echo Dot,Electronics,81.93,2,GB,4.7
ORD1330,2025-07-07T19:15:11.377078,P5706,Lamp,Home,17.89,1,US,4.5
ORD1331,2025-10-11T19:15:11.377078,P6422,Vacuum,Home,14.38,3,GB,4.1
ORD1332,2025-08-15T19:15:11.377078,P1510,USB-C Cable,Electronics,45.7,4,JP,3.1
ORD1333,2025-10-09T19:15:11.377078,P6587,Sneakers,Clothing,41.06,1,CA,1.5
ORD1334,2025-08-26T19:15:11.377078,P5545,T-Shirt,Clothing,32.07,3,FR,2.6
ORD1335,2025-07-11T19:15:11.377078,P7967,Sunscreen,Beauty,20.87,4,BR,3.7
ORD1336,2025-10-18T19:15:11.377078,P5083,Plush,Toys,2.34,2,JP,3.9
ORD1337,2025-07-30T19:15:11.377078,P4199,Sunscreen,Beauty,78.74,2,BR,2.9
ORD1338,2025-08-10T19:15:11.377078,P6539,USB-C Cable,Electronics,67.08,3,JP,2.1
ORD1339,2025-11-20T19:15:11.377078,P5320,Lamp,Home,29.21,3,JP,2.2
ORD1340,2025-09-14T19:15:11.377078,P3646,Board Game,Toys,3.3,1,BR,4.3
ORD1341,2025-10-03T19:15:11.377078,P3881,T-Shirt,Clothing,1.01,4,FR,3.0
ORD1342,2025-10-30T19:15:11.377078,P7752,Python 101,Books,43.8,4,US,2.6
ORD1343,2025-10-09T19:15:11.377078,P5849,Novel,Books,20.3,2,CA,4.5
ORD1344,2025-07-05T19:15:11.377078,P5928,Board Game,Toys,34.57,2,FR,4.1
ORD1345,2025-06-01T19:15:11.377078,P4063,Moisturizer,Beauty,5.75,2,JP,3.8
ORD1346,2025-08-31T19:15:11.377078,P1925,Kindle,Electronics,34.49,4,DE,2.8
ORD1347,2025-11-03T19:15:11.377078,P8533,Kindle,Electronics,101.5,1,IN,2.4
ORD1348,2025-11-19T19:15:11.377078,P2526,Jeans,Clothing,28.74,2,JP,4.7
ORD1349,2025-07-05T19:15:11.377078,P2198,Moisturizer,Beauty,43.13,2,US,1.5
ORD1350,2025-06-10T19:15:11.377078,P1270,Python 101,Books,69.46,1,GB,4.3
ORD1351,2025-09-18T19:15:11.377078,P4683,Sunscreen,Beauty,32.47,1,JP,3.6
ORD1352,2025-08-16T19:15:11.377078,P7340,Data Science,Books,2.16,2,CA,2.9
ORD1353,2025-07-13T19:15:11.377078,P4796,Echo Dot,Electronics,64.6,4,GB,2.0
ORD1354,2025-09-28T19:15:11.377078,P6811,Sunscreen,Beauty,4.76,4,IN,1.3
ORD1355,2025-07-05T19:15:11.377078,P5071,Sneakers,Clothing,21.17,4,BR,4.6
ORD1356,2025-07-19T19:15:11.377078,P4052,Fire TV Stick,Electronics,69.69,1,FR,3.5
ORD1357,2025-06-21T19:15:11.377078,P3946,Data Science,Books,10.39,4,BR,3.7
ORD1358,2025-08-16T19:15:11.377078,P1463,Lamp,Home,9.86,4,DE,1.3
ORD1359,2025-10-08T19:15:11.377078,P7937,T-Shirt,Clothing,12.64,4,GB,4.3
ORD1360,2025-08-21T19:15:11.377078,P5863,Data Science,Books,32.44,4,DE,3.5
ORD1361,2025-08-31T19:15:11.377078,P6777,Sunscreen,Beauty,4.06,4,FR,4.0
ORD1362,2025-08-22T19:15:11.377078,P5631,Echo Dot,Electronics,82.91,3,JP,3.0
ORD1363,2025-08-17T19:15:11.377078,P6300,Air Fryer,Home,53.18,3,GB,1.9
ORD1364,2025-08-13T19:15:11.377078,P4297,Echo Dot,Electronics,80.84,3,IN,3.9
ORD1365,2025-06-24T19:15:11.377078,P1949,Moisturizer,Beauty,24.45,4,JP,1.7
ORD1366,2025-09-20T19:15:11.377078,P3772,Data Science,Books,39.85,2,DE,4.0
ORD1367,2025-08-26T19:15:11.377078,P2407,Echo Dot,Electronics,90.54,4,IN,4.4
ORD1368,2025-07-18T19:15:11.377078,P4147,Novel,Books,10.48,3,CA,2.1
ORD1369,2025-11-22T19:15:11.377078,P1984,Air Fryer,Home,44.29,1,FR,3.6
ORD1370,2025-07-03T19:15:11.377078,P4411,Sunscreen,Beauty,46.38,2,FR,4.3
ORD1371,2025-11-21T19:15:11.377078,P5040,Lego,Toys,48.21,1,JP,4.6
ORD1372,2025-07-24T19:15:11.377078,P6731,Lamp,Home,32.15,1,FR,3.2
ORD1373,2025-08-09T19:15:11.377078,P7106,Plush,Toys,35.39,2,BR,2.3
ORD1374,2025-06-30T19:15:11.377078,P5791,Python 101,Books,31.22,2,IN,2.8
ORD1375,2025-09-04T19:15:11.377078,P2591,Echo Dot,Electronics,81.65,4,US,2.3
ORD1376,2025-07-16T19:15:11.377078,P7184,Echo Dot,Electronics,85.63,4,US,1.2
ORD1377,2025-10-27T19:15:11.377078,P1923,Jeans,Clothing,27.63,1,GB,3.4
ORD1378,2025-06-09T19:15:11.377078,P5066,Plush,Toys,9.31,2,IN,4.6
ORD1379,2025-11-06T19:15:11.377078,P4033,Echo Dot,Electronics,76.82,3,FR,1.6
ORD1380,2025-10-05T19:15:11.377078,P2768,T-Shirt,Clothing,19.76,1,FR,4.8
ORD1381,2025-08-21T19:15:11.377078,P7943,Jeans,Clothing,45.6,4,CA,1.9
ORD1382,2025-10-03T19:15:11.377078,P4231,Moisturizer,Beauty,59.44,2,US,2.8
ORD1383,2025-10-14T19:15:11.377078,P5697,Air Fryer,Home,9.73,3,IN,3.8
ORD1384,2025-09-13T19:15:11.377078,P7253,Echo Dot,Electronics,65.34,3,GB,1.2
ORD1385,2025-08-10T19:15:11.377078,P1748,T-Shirt,Clothing,2.02,1,GB,4.3
ORD1386,2025-11-11T19:15:11.377078,P5792,Lamp,Home,52.43,3,US,4.7
ORD1387,2025-10-12T19:15:11.377078,P7436,Lamp,Home,31.65,4,JP,4.6
ORD1388,2025-06-11T19:15:11.377078,P1600,Board Game,Toys,41.2,4,IN,3.5
ORD1389,2025-09-07T19:15:11.377078,P5515,Jeans,Clothing,18.68,3,GB,4.0
ORD1390,2025-10-27T19:15:11.377078,P5714,Moisturizer,Beauty,51.54,1,DE,3.0
ORD1391,2025-10-06T19:15:11.377078,P1209,Vacuum,Home,19.34,1,CA,1.7
ORD1392,2025-11-13T19:15:11.377078,P5688,Python 101,Books,22.93,3,BR,1.9
ORD1393,2025-10-28T19:15:11.377078,P8066,Sneakers,Clothing,30.33,1,GB,3.5
ORD1394,2025-09-29T19:15:11.377078,P6795,Novel,Books,32.9,1,JP,1.6
ORD1395,2025-07-28T19:15:11.377078,P3790,Python 101,Books,15.96,4,US,2.9
ORD1396,2025-07-27T19:15:11.377078,P1229,Sunscreen,Beauty,35.91,3,IN,3.1
ORD1397,2025-11-15T19:15:11.377078,P3262,Board Game,Toys,49.16,4,BR,1.5
ORD1398,2025-06-22T19:15:11.377078,P3436,Novel,Books,18.19,2,GB,3.8
ORD1399,2025-06-22T19:15:11.377078,P2889,Echo Dot,Electronics,85.77,2,DE,2.7
ORD1400,2025-06-02T19:15:11.377078,P7167,Air Fryer,Home,24.87,2,FR,2.5
ORD1401,2025-05-30T19:15:11.377078,P5069,Plush,Toys,8.86,2,GB,2.8
ORD1402,2025-08-04T19:15:11.377078,P8621,Plush,Toys,19.79,1,FR,3.4
ORD1403,2025-07-29T19:15:11.377078,P8687,Echo Dot,Electronics,84.97,4,DE,1.4
ORD1404,2025-06-01T19:15:11.377078,P9818,USB-C Cable,Electronics,91.91,2,FR,4.1
ORD1405,2025-09-18T19:15:11.377078,P3425,T-Shirt,Clothing,37.08,3,JP,4.9
ORD1406,2025-09-03T19:15:11.377078,P5824,Moisturizer,Beauty,17.68,4,GB,2.3
ORD1407,2025-08-17T19:15:11.377078,P1926,USB-C Cable,Electronics,79.12,1,IN,2.3
ORD1408,2025-08-21T19:15:11.377078,P1167,Fire TV Stick,Electronics,116.54,2,GB,1.2
ORD1409,2025-08-26T19:15:11.377078,P1412,Sunscreen,Beauty,34.19,4,US,2.7
ORD1410,2025-11-18T19:15:11.377078,P9764,USB-C Cable,Electronics,81.29,4,CA,3.0
ORD1411,2025-07-17T19:15:11.377078,P4721,Sunscreen,Beauty,1.56,1,IN,2.6
ORD1412,2025-06-30T19:15:11.377078,P7360,Plush,Toys,57.16,1,CA,1.1
ORD1413,2025-09-27T19:15:11.377078,P5160,Data Science,Books,45.74,3,GB,3.7
ORD1414,2025-07-29T19:15:11.377078,P3730,Python 101,Books,49.45,2,BR,2.9
ORD1415,2025-09-07T19:15:11.377078,P3392,Air Fryer,Home,11.11,1,GB,4.6
ORD1416,2025-08-25T19:15:11.377078,P5980,Data Science,Books,46.34,3,US,2.0
ORD1417,2025-10-20T19:15:11.377078,P9157,Sunscreen,Beauty,32.08,2,JP,3.4
ORD1418,2025-11-22T19:15:11.377078,P5397,Kindle,Electronics,59.14,3,CA,1.7
ORD1419,2025-06-29T19:15:11.377078,P5044,Kindle,Electronics,74.82,4,FR,1.1
ORD1420,2025-06-04T19:15:11.377078,P9502,USB-C Cable,Electronics,77.08,2,US,2.0
ORD1421,2025-07-01T19:15:11.377078,P9211,Python 101,Books,32.13,2,DE,2.5
ORD1422,2025-06-13T19:15:11.377078,P6437,Jeans,Clothing,12.7,2,US,1.8
ORD1423,2025-11-11T19:15:11.377078,P1404,Board Game,Toys,51.45,2,FR,3.1
ORD1424,2025-10-12T19:15:11.377078,P7600,T-Shirt,Clothing,40.36,1,IN,4.6
ORD1425,2025-10-20T19:15:11.377078,P7878,Plush,Toys,32.89,3,CA,4.7
ORD1426,2025-10-13T19:15:11.377078,P1326,Python 101,Books,61.87,2,US,3.6
ORD1427,2025-10-18T19:15:11.377078,P8224,Echo Dot,Electronics,75.41,3,FR,4.4
ORD1428,2025-08-10T19:15:11.377078,P8665,Python 101,Books,35.23,4,US,2.8
ORD1429,2025-08-12T19:15:11.377078,P1434,Python 101,Books,40.79,4,JP,2.1
ORD1430,2025-07-26T19:15:11.377078,P7662,Sneakers,Clothing,46.45,4,FR,2.7
ORD1431,2025-06-24T19:15:11.377078,P7900,Python 101,Books,30.44,1,CA,3.3
ORD1432,2025-07-13T19:15:11.377078,P7024,Air Fryer,Home,52.37,4,JP,4.1
ORD1433,2025-06-22T19:15:11.377078,P9338,Novel,Books,15.02,1,FR,1.7
ORD1434,2025-07-14T19:15:11.377078,P2494,Board Game,Toys,56.18,2,JP,1.5
ORD1435,2025-06-07T19:15:11.377078,P4032,Data Science,Books,16.61,2,FR,4.3
ORD1436,2025-07-13T19:15:11.377078,P1628,Echo Dot,Electronics,83.55,2,BR,1.5
ORD1437,2025-06-30T19:15:11.377078,P3345,Novel,Books,35.49,2,CA,3.4
ORD1438,2025-06-25T19:15:11.377078,P7415,Novel,Books,16.12,2,US,5.0
ORD1439,2025-08-22T19:15:11.377078,P7937,Moisturizer,Beauty,57.02,2,JP,1.4
ORD1440,2025-11-14T19:15:11.377078,P4098,T-Shirt,Clothing,5.18,3,CA,2.4
ORD1441,2025-07-01T19:15:11.377078,P5958,Moisturizer,Beauty,25.01,2,JP,2.0
ORD1442,2025-06-03T19:15:11.377078,P2048,Novel,Books,41.15,3,BR,2.4
ORD1443,2025-11-14T19:15:11.377078,P8997,Air Fryer,Home,8.25,4,BR,4.5
ORD1444,2025-08-02T19:15:11.377078,P8823,Python 101,Books,21.63,4,FR,2.2
ORD1445,2025-07-12T19:15:11.377078,P6980,T-Shirt,Clothing,11.02,3,DE,1.8
ORD1446,2025-08-05T19:15:11.377078,P3200,Moisturizer,Beauty,31.28,2,CA,3.1
ORD1447,2025-09-10T19:15:11.377078,P3390,Sneakers,Clothing,32.82,2,JP,3.1
ORD1448,2025-06-07T19:15:11.377078,P7397,USB-C Cable,Electronics,89.75,2,DE,3.8
ORD1449,2025-06-13T19:15:11.377078,P4993,Lamp,Home,56.83,1,FR,1.5
ORD1450,2025-10-05T19:15:11.377078,P8505,Sunscreen,Beauty,29.04,1,IN,3.5
ORD1451,2025-10-26T19:15:11.377078,P5721,Jeans,Clothing,32.72,3,IN,1.1
ORD1452,2025-10-29T19:15:11.377078,P7754,Kindle,Electronics,92.59,1,BR,2.7
ORD1453,2025-10-01T19:15:11.377078,P3784,Echo Dot,Electronics,55.26,3,GB,1.4
ORD1454,2025-07-02T19:15:11.377078,P3475,Novel,Books,29.2,1,CA,4.9
ORD1455,2025-07-22T19:15:11.377078,P6457,Kindle,Electronics,53.13,1,CA,1.2
ORD1456,2025-05-28T19:15:11.377078,P9599,Kindle,Electronics,66.11,4,BR,4.8
ORD1457,2025-08-23T19:15:11.377078,P8850,Board Game,Toys,44.5,1,DE,2.3
ORD1458,2025-09-12T19:15:11.377078,P6697,Sunscreen,Beauty,35.93,2,JP,5.0
ORD1459,2025-06-29T19:15:11.377078,P7858,Moisturizer,Beauty,33.76,1,CA,2.1
ORD1460,2025-08-25T19:15:11.377078,P6538,Lego,Toys,26.71,4,JP,1.1
ORD1461,2025-06-11T19:15:11.377078,P3636,T-Shirt,Clothing,43.63,3,CA,4.9
ORD1462,2025-09-08T19:15:11.377078,P4784,Lego,Toys,68.72,1,DE,3.3
ORD1463,2025-06-21T19:15:11.377078,P7623,Fire TV Stick,Electronics,103.1,2,DE,3.8
ORD1464,2025-09-07T19:15:11.377078,P6880,Board Game,Toys,76.55,3,US,1.7
ORD1465,2025-07-18T19:15:11.377078,P1071,Moisturizer,Beauty,55.05,4,BR,1.3
ORD1466,2025-06-13T19:15:11.377078,P3707,Sneakers,Clothing,16.0,1,US,1.2
ORD1467,2025-09-03T19:15:11.377078,P7910,Lamp,Home,26.25,2,DE,4.2
ORD1468,2025-11-22T19:15:11.377078,P4608,Jeans,Clothing,31.27,4,GB,4.3
ORD1469,2025-11-03T19:15:11.377078,P2009,T-Shirt,Clothing,58.38,1,BR,3.7
ORD1470,2025-08-01T19:15:11.377078,P4148,Moisturizer,Beauty,39.1,1,FR,2.8
ORD1471,2025-07-12T19:15:11.377078,P8783,Python 101,Books,53.81,4,CA,1.6
ORD1472,2025-06-21T19:15:11.377078,P5067,Sunscreen,Beauty,60.4,3,BR,4.4
ORD1473,2025-05-29T19:15:11.377078,P2021,Echo Dot,Electronics,86.22,3,US,4.0
ORD1474,2025-10-09T19:15:11.377078,P1959,Board Game,Toys,47.69,2,US,3.4
ORD1475,2025-05-29T19:15:11.377078,P3754,Novel,Books,12.1,3,FR,5.0
ORD1476,2025-06-19T19:15:11.377078,P4518,T-Shirt,Clothing,17.16,3,FR,3.4
ORD1477,2025-11-04T19:15:11.377078,P4508,Board Game,Toys,30.26,2,IN,2.0
ORD1478,2025-07-26T19:15:11.377078,P5807,Air Fryer,Home,37.48,4,JP,3.7
ORD1479,2025-09-01T19:15:11.377078,P9264,Sneakers,Clothing,23.95,1,DE,1.4
ORD1480,2025-06-09T19:15:11.377078,P8655,Python 101,Books,23.24,1,JP,1.5
ORD1481,2025-06-14T19:15:11.377078,P2378,Echo Dot,Electronics,78.7,4,JP,3.9
ORD1482,2025-09-18T19:15:11.377078,P3358,Echo Dot,Electronics,67.02,4,IN,4.3
ORD1483,2025-07-25T19:15:11.377078,P9294,Sneakers,Clothing,1.66,2,BR,4.8
ORD1484,2025-08-14T19:15:11.377078,P7043,Kindle,Electronics,94.37,2,IN,5.0
ORD1485,2025-09-02T19:15:11.377078,P4040,Python 101,Books,4.2,3,DE,3.3
ORD1486,2025-09-09T19:15:11.377078,P7811,Echo Dot,Electronics,77.33,4,FR,3.6
ORD1487,2025-10-17T19:15:11.377078,P8185,Lamp,Home,36.62,2,FR,3.2
ORD1488,2025-07-16T19:15:11.377078,P8597,Kindle,Electronics,48.05,1,FR,4.5
ORD1489,2025-09-11T19:15:11.377078,P2639,Lamp,Home,12.98,2,GB,3.9
ORD1490,2025-09-11T19:15:11.377078,P3662,Sneakers,Clothing,58.14,4,CA,2.8
ORD1491,2025-08-29T19:15:11.377078,P3382,Sneakers,Clothing,8.22,2,CA,1.2
ORD1492,2025-08-03T19:15:11.377078,P9267,Moisturizer,Beauty,53.68,1,JP,3.0
ORD1493,2025-07-27T19:15:11.377078,P1333,T-Shirt,Clothing,1.44,1,IN,2.5
ORD1494,2025-06-16T19:15:11.377078,P9310,Sneakers,Clothing,11.84,3,FR,4.8
ORD1495,2025-11-10T19:15:11.377078,P9384,Plush,Toys,50.91,4,JP,3.1
ORD1496,2025-10-22T19:15:11.377078,P7106,Jeans,Clothing,45.79,3,DE,1.1
ORD1497,2025-10-24T19:15:11.377078,P7445,Lamp,Home,46.38,2,CA,1.2
ORD1498,2025-08-31T19:15:11.377078,P8024,Lamp,Home,14.45,1,BR,2.9
ORD1499,2025-06-14T19:15:11.377078,P7318,Moisturizer,Beauty,7.85,2,GB,4.3
ORD1500,2025-09-03T19:15:11.377078,P9952,Python 101,Books,7.22,4,GB,1.7
ORD1501,2025-09-17T19:15:11.377078,P3626,Data Science,Books,44.24,4,JP,1.6
ORD1502,2025-10-24T19:15:11.377078,P3294,Sneakers,Clothing,42.68,4,BR,3.5
ORD1503,2025-05-30T19:15:11.377078,P1317,Air Fryer,Home,46.24,3,JP,3.3
ORD1504,2025-05-30T19:15:11.377078,P8262,Board Game,Toys,30.28,2,FR,3.0
ORD1505,2025-07-11T19:15:11.377078,P2240,Fire TV Stick,Electronics,108.55,4,FR,2.5
ORD1506,2025-07-24T19:15:11.377078,P9439,USB-C Cable,Electronics,66.96,3,CA,3.2
ORD1507,2025-11-15T19:15:11.377078,P3931,Plush,Toys,28.56,4,CA,3.8
ORD1508,2025-08-19T19:15:11.377078,P8855,T-Shirt,Clothing,35.98,2,US,3.5
ORD1509,2025-08-28T19:15:11.377078,P7091,Lamp,Home,61.43,1,FR,2.6
ORD1510,2025-09-22T19:15:11.377078,P1723,Python 101,Books,65.14,2,JP,1.1
ORD1511,2025-10-23T19:15:11.377078,P4330,Air Fryer,Home,31.22,2,FR,3.5
ORD1512,2025-06-19T19:15:11.377078,P2241,Board Game,Toys,66.65,4,JP,1.1
ORD1513,2025-07-02T19:15:11.377078,P4174,Board Game,Toys,68.86,3,US,2.8
ORD1514,2025-08-17T19:15:11.377078,P1784,Jeans,Clothing,20.16,1,DE,4.1
ORD1515,2025-06-19T19:15:11.377078,P8363,Lamp,Home,27.5,4,CA,4.7
ORD1516,2025-11-13T19:15:11.377078,P6115,Python 101,Books,43.29,4,JP,2.6
ORD1517,2025-10-10T19:15:11.377078,P5414,Sneakers,Clothing,46.75,3,US,1.6
ORD1518,2025-09-24T19:15:11.377078,P1464,Data Science,Books,5.7,4,CA,4.5
ORD1519,2025-10-14T19:15:11.377078,P1776,Sneakers,Clothing,12.7,2,CA,3.0
ORD1520,2025-10-23T19:15:11.377078,P9224,Lego,Toys,59.7,3,JP,4.5
ORD1521,2025-11-11T19:15:11.377078,P9104,Sneakers,Clothing,64.65,3,FR,2.7
ORD1522,2025-07-18T19:15:11.377078,P7023,Sunscreen,Beauty,7.19,1,GB,1.3
ORD1523,2025-09-18T19:15:11.377078,P7289,Air Fryer,Home,34.66,3,FR,2.7
ORD1524,2025-10-23T19:15:11.377078,P4399,Plush,Toys,56.33,1,GB,3.9
ORD1525,2025-10-30T19:15:11.377078,P3383,Sunscreen,Beauty,37.8,2,CA,4.5
ORD1526,2025-09-24T19:15:11.377078,P2528,Novel,Books,37.19,1,IN,5.0
ORD1527,2025-10-09T19:15:11.377078,P1604,Plush,Toys,45.26,2,DE,4.7
ORD1528,2025-06-16T19:15:11.377078,P7863,Plush,Toys,9.28,3,GB,4.4
ORD1529,2025-07-11T19:15:11.377078,P2648,Moisturizer,Beauty,35.09,3,DE,4.2
ORD1530,2025-09-08T19:15:11.377078,P4503,Novel,Books,47.54,3,DE,3.5
ORD1531,2025-08-20T19:15:11.377078,P3783,Air Fryer,Home,23.16,2,FR,3.0
ORD1532,2025-10-09T19:15:11.377078,P1593,Fire TV Stick,Electronics,65.58,3,CA,4.2
ORD1533,2025-09-09T19:15:11.377078,P6985,Lamp,Home,35.23,1,CA,4.0
ORD1534,2025-07-12T19:15:11.377078,P5373,Python 101,Books,14.66,1,FR,4.8
ORD1535,2025-11-21T19:15:11.377078,P5463,Data Science,Books,31.11,1,IN,1.7
ORD1536,2025-08-06T19:15:11.377078,P9422,Sunscreen,Beauty,24.42,4,IN,3.8
ORD1537,2025-10-21T19:15:11.377078,P6035,Sunscreen,Beauty,29.24,3,BR,2.9
ORD1538,2025-06-27T19:15:11.377078,P6025,Lamp,Home,63.81,2,BR,4.9
ORD1539,2025-10-29T19:15:11.377078,P9652,Echo Dot,Electronics,43.04,1,GB,3.0
ORD1540,2025-09-05T19:15:11.377078,P5651,Lamp,Home,36.36,2,FR,4.2
ORD1541,2025-06-27T19:15:11.377078,P3289,Plush,Toys,17.0,2,BR,4.1
ORD1542,2025-11-04T19:15:11.377078,P9088,Lego,Toys,23.01,3,US,2.2
ORD1543,2025-07-15T19:15:11.377078,P6339,Plush,Toys,59.72,3,DE,1.7
ORD1544,2025-09-08T19:15:11.377078,P9907,Kindle,Electronics,112.32,1,US,4.4
ORD1545,2025-07-31T19:15:11.377078,P5264,Vacuum,Home,26.57,4,IN,1.8
ORD1546,2025-06-02T19:15:11.377078,P9512,Moisturizer,Beauty,6.13,4,GB,3.9
ORD1547,2025-11-02T19:15:11.377078,P4651,Lamp,Home,10.36,3,IN,4.5
ORD1548,2025-08-30T19:15:11.377078,P4930,Lamp,Home,40.91,3,BR,4.7
ORD1549,2025-06-10T19:15:11.377078,P6321,Vacuum,Home,8.76,1,JP,2.8
ORD1550,2025-11-22T19:15:11.377078,P3558,Kindle,Electronics,89.01,4,GB,4.2
ORD1551,2025-10-10T19:15:11.377078,P6419,Board Game,Toys,45.13,1,CA,3.6
ORD1552,2025-06-21T19:15:11.377078,P5282,Air Fryer,Home,33.3,3,US,1.4
ORD1553,2025-07-05T19:15:11.377078,P7855,Kindle,Electronics,106.8,2,BR,3.7
ORD1554,2025-08-05T19:15:11.377078,P5850,Sunscreen,Beauty,12.9,2,IN,1.3
ORD1555,2025-10-27T19:15:11.377078,P1735,Novel,Books,4.96,4,FR,3.5
ORD1556,2025-10-13T19:15:11.377078,P4032,Jeans,Clothing,12.11,4,JP,3.0
ORD1557,2025-06-18T19:15:11.377078,P3497,Vacuum,Home,43.95,3,GB,2.3
ORD1558,2025-06-26T19:15:11.377078,P1196,Lamp,Home,51.92,4,US,4.5
ORD1559,2025-06-02T19:15:11.377078,P5285,Board Game,Toys,38.83,2,FR,2.1
ORD1560,2025-11-10T19:15:11.377078,P7776,Sunscreen,Beauty,7.05,1,CA,3.7
ORD1561,2025-11-20T19:15:11.377078,P9358,Vacuum,Home,17.11,4,BR,2.9
ORD1562,2025-10-07T19:15:11.377078,P2164,Lego,Toys,17.12,3,GB,2.8
ORD1563,2025-09-28T19:15:11.377078,P4178,Air Fryer,Home,50.35,4,BR,3.6
ORD1564,2025-06-05T19:15:11.377078,P2711,Python 101,Books,83.69,3,IN,2.7
ORD1565,2025-07-04T19:15:11.377078,P4334,Air Fryer,Home,61.09,4,FR,1.9
ORD1566,2025-08-03T19:15:11.377078,P6606,Vacuum,Home,32.89,3,DE,2.7
ORD1567,2025-10-11T19:15:11.377078,P3462,Board Game,Toys,60.59,3,JP,3.6
ORD1568,2025-08-10T19:15:11.377078,P7156,Jeans,Clothing,44.51,4,FR,2.3
ORD1569,2025-06-19T19:15:11.377078,P8583,Vacuum,Home,25.81,4,DE,3.2
ORD1570,2025-09-16T19:15:11.377078,P9013,Board Game,Toys,33.17,4,DE,1.1
ORD1571,2025-07-06T19:15:11.377078,P2074,Python 101,Books,19.6,4,CA,2.6
